<doc id="edoc_wd_1751-12-22" attrs="word" year="1751" month="12" day="22" corpus="1">
<head id="hl1">
Aus	w49
.
</head>
<p id="p16">
Die	w1895
Dank	w1896
<g/>
=
schrift	w1898
des	w1899
Unter	w1900
<g/>
=
hauses	w1902
ist	w1903
eine	w1904
Wiederholung	w1905
der	w1906
Anrede	w1907
des	w1908
Königs	w1909
<g/>
,
und	w1911
voll	w1912
der	w1913
unterthänigsten	w1914
Versicherung	w1915
der	w1916
Treue	w1917
und	w1918
der	w1919
Erkanntlichkeit	w1920
gegen	w1921
die	w1922
weise	w1923
und	w1924
recht	w1925
vätterliche	w1926
Regierung	w1927
Sr	w1928
<g/>
.
Majestät	w1930
<g/>
.
Wir	w1932
über=gehen	w1933
<g/>
=
sie	w1935
daher	w1936
<g/>
.
Heute	w1938
<g/>
,
als	w1940
an	w1941
dem	w1942
Geburts=tage	w1943
<g/>
=
der	w1945
verwittibten	w1946
Prinzeßin	w1947
von	w1948
Wallis	w1949
<g/>
,
da	w1951
Dieselbe	w1952
in	w1953
ihr	w1954
33stes	w1955
Jahr	w1956
getretten	w1957
<g/>
,
hat	w1959
der	w1960
König	w1961
und	w1962
die	w1963
Königl	w1964
<g/>
.
Familie	w1966
die	w1967
Glückwün=sche	w1968
<g/>
=
deswegen	w1970
empfangen	w1971
<g/>
.
Die	w1973
Gesellschaft	w1974
der	w1975
Antiquarien	w1976
dieser	w1977
Stadt	w1978
<g/>
,
welche	w1980
von	w1981
dem	w1982
Kö=nige	w1983
<g/>
=
den	w1985
13	w1986
<g/>
.
dieses	w1988
ein	w1989
Privilegium	w1990
erhalten	w1991
<g/>
,
be=stehet	w1993
<g/>
=
aus	w1995
20	w1996
<g/>
.
Mitgliedern	w1998
<g/>
.
Se	w2000
<g/>
.
Majestät	w2002
seynd	w2003
Schutz	w2004
<g/>
=
herr	w2006
der	w2007
Gesellschaft	w2008
<g/>
,
und	w2010
der	w2011
Herr	w2012
Fol=kes	w2013
<g/>
=
<g/>
,
Präsident	w2016
der	w2017
Königl	w2018
<g/>
.
Societät	w2020
der	w2021
Wissen=schaften	w2022
<g/>
=
<g/>
,
ist	w2025
gleichfalls	w2026
Präsident	w2027
davon	w2028
<g/>
.
</p>
<p id="p17">
Gestern	w2030
wurde	w2031
im	w2032
Unter	w2033
<g/>
=
hause	w2035
ein=stimmig	w2036
<g/>
=
beschlossen	w2038
<g/>
,
dem	w2040
Könige	w2041
die	w2042
be=nöhtigten	w2043
<g/>
=
Subsidien	w2045
zu	w2046
bewilligen	w2047
<g/>
.
Man	w2049
hat	w2050
Nachrichten	w2051
erhalten	w2052
<g/>
,
welche	w2054
gewiß	w2055
bestättigen	w2056
<g/>
,
daß	w2058
die	w2059
Franzosen	w2060
in	w2061
Ost	w2062
<g/>
=
indien	w2064
den	w2065
grösten	w2066
Theil	w2067
ihrer	w2068
erhaltenen	w2069
Vortheile	w2070
wiederum	w2071
ver=loren	w2072
<g/>
=
haben	w2074
<g/>
.
Auf	w2076
Königl	w2077
<g/>
.
Befehl	w2079
muß	w2080
sich	w2081
alle	w2082
Donners	w2083
<g/>
=
tage	w2085
eine	w2086
besondere	w2087
Commission	w2088
aus	w2089
dem	w2090
Unter	w2091
<g/>
=
hause	w2093
versammlen	w2094
<g/>
,
welche	w2096
über	w2097
Re=ligions	w2098
<g/>
=
<g/>
=
sachen	w2101
sich	w2102
berahtschlagen	w2103
soll	w2104
<g/>
,
um	w2106
Mit=tel	w2107
<g/>
=
auszufinden	w2109
<g/>
,
der	w2111
einreissenden	w2112
Frechheit	w2113
<g/>
,
</p>
<p id="p18">
und	w2116
der	w2117
groben	w2118
Freydenkerey	w2119
<g/>
,
als	w2121
wodurch	w2122
alle	w2123
gute	w2124
Ordnungen	w2125
kraftloß	w2126
bleiben	w2127
<g/>
,
Einhalt	w2129
zu	w2130
thun	w2131
<g/>
.
Da	w2133
die	w2134
hiesige	w2135
Stadt	w2136
begierig	w2137
ist	w2138
<g/>
,
die	w2140
prächtigen	w2141
Festins	w2142
auch	w2143
der	w2144
Nachwelt	w2145
bekannt	w2146
zu	w2147
machen	w2148
<g/>
,
welche	w2150
sie	w2151
bey	w2152
Gelegenheit	w2153
der	w2154
beyden	w2155
Vermählungen	w2156
des	w2157
Dauphins	w2158
gegeben	w2159
hat	w2160
<g/>
,
so	w2162
hat	w2163
Herr	w2164
Viondel	w2165
<g/>
,
Königl	w2167
<g/>
.
Baumeister	w2169
<g/>
,
und	w2171
Mit	w2172
<g/>
=
glied	w2174
der	w2175
Königl	w2176
<g/>
.
Mahler	w2178
<g/>
=
Academie	w2180
<g/>
,
die	w2182
Original	w2183
<g/>
=
Zeichnungen	w2185
davon	w2186
durch	w2187
die	w2188
ge=schicktesten	w2189
<g/>
=
Zeichner	w2191
und	w2192
Kupfer	w2193
<g/>
=
stecher	w2195
in	w2196
zweyen	w2197
besonderen	w2198
Bänden	w2199
stechen	w2200
lassen	w2201
<g/>
.
Die	w2203
Ver=mählung	w2204
<g/>
=
des	w2206
Dauphins	w2207
mit	w2208
der	w2209
Jnfantin	w2210
von	w2211
Spanien	w2212
machet	w2213
den	w2214
ersten	w2215
Band	w2216
aus	w2217
<g/>
,
der	w2219
mit	w2220
einem	w2221
allegorischen	w2222
Gemählde	w2223
gezieret	w2224
ist	w2225
<g/>
,
und	w2227
aus	w2228
20	w2229
<g/>
.
Platten	w2231
bestehet	w2232
<g/>
.
Die	w2234
andere	w2235
Vermeh=lung	w2236
<g/>
=
dieses	w2238
Prinzens	w2239
mit	w2240
der	w2241
Königl	w2242
<g/>
.
Prinzessin	w2244
von	w2245
Polen	w2246
machet	w2247
den	w2248
andern	w2249
Band	w2250
aus	w2251
<g/>
,
der	w2253
gleichfalls	w2254
mit	w2255
einem	w2256
allegorischen	w2257
Gemählde	w2258
ge=zieret	w2259
<g/>
=
ist	w2261
<g/>
,
und	w2263
aus	w2264
7	w2265
<g/>
.
Blatten	w2267
bestehet	w2268
<g/>
.
Bey	w2270
jedem	w2271
Bande	w2272
befindet	w2273
sich	w2274
eine	w2275
Beschreibung	w2276
<g/>
,
davon	w2278
die	w2279
Schrift	w2280
in	w2281
Kupfer	w2282
gestochen	w2283
<g/>
,
und	w2285
die	w2286
Seiten	w2287
mit	w2288
Einfassungen	w2289
gezieret	w2290
seynd	w2291
<g/>
,
die	w2293
sich	w2294
zu	w2295
der	w2296
Sache	w2297
schicken	w2298
<g/>
.
Das	w2300
Werk	w2301
ist	w2302
prächtig	w2303
und	w2304
der	w2305
Aufmerksamkeit	w2306
derer	w2307
würdig	w2308
<g/>
,
die	w2310
sich	w2311
auf	w2312
Zeichnungen	w2313
und	w2314
Kupferstiche	w2315
verstehen	w2316
<g/>
.
Es	w2318
kostet	w2319
aber	w2320
auch	w2321
144	w2322
<g/>
.
Livres	w2324
<g/>
.
Man	w2326
hat	w2327
Nachricht	w2328
erhalten	w2329
<g/>
,
daß	w2331
der	w2332
Hafen	w2333
Honsteur	w2334
in	w2335
der	w2336
Normandie	w2337
<g/>
,
der	w2339
seit	w2340
einiger	w2341
Zeit	w2342
durch	w2343
den	w2344
Schlamm	w2345
<g/>
,
den	w2347
das	w2348
Meer	w2349
in	w2350
denselben	w2351
hingeworfen	w2352
<g/>
,
sehr	w2354
beschädiget	w2355
worden	w2356
<g/>
,
nun=mehro	w2358
<g/>
=
völlig	w2360
wieder	w2361
davon	w2362
befreyet	w2363
ist	w2364
<g/>
,
und	w2366
daß	w2367
man	w2368
die	w2369
Ein	w2370
<g/>
=
und	w2372
Ausfuhr	w2373
in	w2374
diesem	w2375
Ha=fen	w2376
<g/>
=
so	w2378
sicher	w2379
und	w2380
leicht	w2381
gemacht	w2382
<g/>
,
als	w2384
dieselbe	w2385
vorhin	w2386
gefährlich	w2387
und	w2388
mühsam	w2389
gewesen	w2390
<g/>
.
</p>
<head id="hl12">
Londen	w2392
3	w2393
<g/>
.
December	w2395
<g/>
.
</head>
<p id="p19">
Heut	w2397
haben	w2398
die	w2399
vom	w2400
Unter	w2401
<g/>
=
haus	w2403
des	w2404
Par=laments	w2405
<g/>
=
über	w2407
die	w2408
Anzahl	w2409
Matrosen	w2410
<g/>
,
so	w2412
künftig	w2413
<g/>
=
Jahr	w2415
im	w2416
Dienst	w2417
zu	w2418
halten	w2419
seynd	w2420
<g/>
,
deliberirt	w2422
<g/>
.
Jn	w2424
denen	w2425
Jnsulen	w2426
Sottovento	w2427
ist	w2428
ein	w2429
entsetzli=cher	w2430
<g/>
=
Sturm	w2432
gewesen	w2433
<g/>
,
wodurch	w2435
eine	w2436
grosse	w2437
An=zahl	w2438
<g/>
=
Engländischer	w2440
Fahrzeuge	w2441
verunglücket	w2442
<g/>
,
und	w2444
andere	w2445
auf	w2446
das	w2447
Land	w2448
geschmiessen	w2449
worden	w2450
<g/>
.
Ein	w2452
gleiches	w2453
ist	w2454
auch	w2455
in	w2456
andern	w2457
Jnsulen	w2458
geschehen	w2459
<g/>
.
Die	w2461
Spanier	w2462
haben	w2463
letztlich	w2464
in	w2465
der	w2466
Baye	w2467
von	w2468
Honduras	w2469
6	w2470
<g/>
.
Chaloupen	w2472
und	w2473
25	w2474
<g/>
.
Fahrzeuge	w2476
<g/>
,
auf	w2478
welchen	w2479
sich	w2480
in	w2481
allem	w2482
164	w2483
<g/>
.
Mann	w2485
befunden	w2486
<g/>
,
weggenommen	w2488
<g/>
.
Man	w2490
hat	w2491
deßhalben	w2492
Vorstel=lungen	w2493
<g/>
=
gethan	w2495
<g/>
,
aber	w2497
nur	w2498
19	w2499
<g/>
.
Mann	w2501
wider	w2502
loß	w2503
machen	w2504
können	w2505
<g/>
.
Hingegen	w2507
haben	w2508
die	w2509
Schiffe	w2510
<g/>
,
welche	w2512
die	w2513
Holländer	w2514
von	w2515
Curacao	w2516
ausgeschicket	w2517
<g/>
,
um	w2519
das	w2520
Commercium	w2521
zu	w2522
beschützen	w2523
<g/>
,
4	w2525
<g/>
.
Spani=sche	w2527
<g/>
=
Schiffe	w2529
<g/>
,
welche	w2531
selbe	w2532
sehr	w2533
beunruhiget	w2534
ha=ben	w2535
<g/>
=
<g/>
,
weggenommen	w2538
<g/>
.
Dieser	w2540
Tagen	w2541
kamen	w2542
2	w2543
<g/>
.
</p>
<p id="p20">
reisende	w2545
Damen	w2546
mit	w2547
einem	w2548
Französischen	w2549
Kauf=fardey	w2550
<g/>
=
<g/>
=
schif	w2553
zu	w2554
Londen	w2555
an	w2556
<g/>
,
deren	w2558
Bagage	w2559
am	w2560
Zoll	w2561
weggenommen	w2562
wurde	w2563
<g/>
,
weil	w2565
man	w2566
darunter	w2567
sehr	w2568
viele	w2569
Französische	w2570
Galonen	w2571
<g/>
,
und	w2573
andere	w2574
Waaren	w2575
angetroffen	w2576
hat	w2577
<g/>
.
Der	w2579
Orcan	w2580
<g/>
,
den	w2582
wir	w2583
hier	w2584
den	w2585
27	w2586
<g/>
.
November	w2588
gehabt	w2589
haben	w2590
<g/>
,
war	w2592
überaus	w2593
heftig	w2594
<g/>
.
Der	w2596
Sturm	w2597
<g/>
=
wind	w2599
wähete	w2600
viele	w2601
Schorn	w2602
<g/>
=
steine	w2604
von	w2605
denen	w2606
Dächern	w2607
<g/>
,
und	w2609
auf	w2610
dem	w2611
Feld	w2612
war	w2613
seine	w2614
Gewalt	w2615
so	w2616
stark	w2617
<g/>
,
daß	w2619
er	w2620
eine	w2621
Menge	w2622
Bäume	w2623
mit	w2624
denen	w2625
Wurzeln	w2626
aus	w2627
der	w2628
Erden	w2629
risse	w2630
<g/>
.
Auf	w2632
der	w2633
Temse	w2634
wurden	w2635
die	w2636
Schif=fe	w2637
<g/>
=
von	w2639
denen	w2640
Ankern	w2641
loßgerissen	w2642
<g/>
,
und	w2644
verschie=dene	w2645
<g/>
=
derenselben	w2647
auf	w2648
den	w2649
Grund	w2650
gejagt	w2651
<g/>
.
Der	w2653
Fall	w2654
<g/>
,
den	w2656
am	w2657
Montag	w2658
der	w2659
Herzog	w2660
von	w2661
Cumberland	w2662
nahe	w2663
bey	w2664
Croyden	w2665
mit	w2666
dem	w2667
Pferd	w2668
auf	w2669
der	w2670
Jagd	w2671
gethan	w2672
<g/>
,
ist	w2674
für	w2675
diesen	w2676
Prinzen	w2677
sehr	w2678
fatal	w2679
abgeloffen	w2680
<g/>
,
indeme	w2682
Jhro	w2683
Königl	w2684
<g/>
.
Hoheit	w2686
verschiedene	w2687
Wunden	w2688
am	w2689
Leib	w2690
davon	w2691
bekommen	w2692
<g/>
,
auch	w2694
eine	w2695
Gattung	w2696
von	w2697
Seiten	w2698
<g/>
=
stechen	w2700
dazu	w2701
ge=schlagen	w2702
<g/>
=
<g/>
,
woraus	w2705
man	w2706
nichts	w2707
gutes	w2708
schliesset	w2709
<g/>
:
Man	w2711
hat	w2712
Jhro	w2713
Königl	w2714
<g/>
.
Hoheit	w2716
bereits	w2717
verschie=dentlich	w2718
<g/>
=
zur	w2720
Ader	w2721
gelassen	w2722
<g/>
,
allein	w2724
Sie	w2725
befinden	w2726
sich	w2727
diesen	w2728
Morgen	w2729
noch	w2730
sehr	w2731
übel	w2732
<g/>
.
</p>
<head id="hl13">
Aus	w2734
Frankreich	w2735
<g/>
.
</head>
<head id="hl14">
Toulon	w2737
16	w2738
<g/>
.
Nov	w2740
<g/>
.
</head>
<p id="p21">
Die	w2742
Fregatte	w2743
<g/>
,
la	w2745
Flore	w2746
<g/>
,
welche	w2748
armiret	w2749
wird	w2750
<g/>
,
soll	w2752
sich	w2753
nach	w2754
Civitavecchia	w2755
begeben	w2756
<g/>
,
und	w2758
alda	w2759
den	w2760
Französischen	w2761
Bottschafter	w2762
am	w2763
Röm	w2764
<g/>
.
Hof	w2766
<g/>
,
Herzog	w2768
von	w2769
Nivernois	w2770
<g/>
,
an	w2772
Bord	w2773
nehmen	w2774
<g/>
,
und	w2776
nach	w2777
Frankreich	w2778
führen	w2779
<g/>
.
Das	w2781
Kriegs	w2782
<g/>
=
schif	w2784
<g/>
,
le	w2786
Triton	w2787
<g/>
,
und	w2789
die	w2790
Fregatte	w2791
<g/>
,
la	w2793
Gratiosa	w2794
<g/>
,
seynd	w2796
am	w2797
7	w2798
<g/>
.
dieses	w2800
von	w2801
Louis=burg	w2802
<g/>
=
<g/>
,
wohin	w2805
sie	w2806
500	w2807
<g/>
.
Quintalen	w2809
Pulfer	w2810
von	w2811
hier	w2812
überbracht	w2813
haben	w2814
<g/>
,
alhier	w2816
angelangt	w2817
<g/>
.
Man	w2819
hat	w2820
mit	w2821
diesen	w2822
Schiffen	w2823
vernommen	w2824
<g/>
,
daß	w2826
zwi=schen	w2827
<g/>
=
denen	w2829
Französischen	w2830
<g/>
,
und	w2832
Engländischen	w2833
Commandanten	w2834
deren	w2835
beeden	w2836
Gränz	w2837
<g/>
=
forten	w2839
von	w2840
Neu	w2841
<g/>
=
schottland	w2843
<g/>
,
und	w2845
der	w2846
Königl	w2847
<g/>
.
Jnsul	w2849
einige	w2850
Streittigkeiten	w2851
entstanden	w2852
gewesen	w2853
<g/>
,
aber	w2855
wiederum	w2856
gütlich	w2857
beygeleget	w2858
waren	w2859
<g/>
.
Der	w2861
Hr	w2862
<g/>
.
Chabert	w2864
<g/>
,
welchen	w2866
der	w2867
Hof	w2868
in	w2869
Nord	w2870
<g/>
=
america	w2872
gesandt	w2873
gehabt	w2874
<g/>
,
um	w2876
alda	w2877
Astronomische	w2878
Ob=servationes	w2879
<g/>
=
zu	w2881
machen	w2882
<g/>
,
ist	w2884
mit	w2885
dem	w2886
Schif	w2887
le	w2888
Triton	w2889
zuruk	w2890
gekommen	w2891
<g/>
.
</p>
<head id="hl15">
Paris	w2893
6	w2894
<g/>
.
Dec	w2896
<g/>
.
</head>
<p id="p22">
Die	w2898
Schwangerschaft	w2899
Jhro	w2900
Königl	w2901
<g/>
.
Hoheit	w2903
<g/>
,
Madame	w2905
la	w2906
Dauphine	w2907
<g/>
,
wird	w2909
in	w2910
mehr	w2911
und	w2912
mehr	w2913
bestättiget	w2914
<g/>
,
und	w2916
hoch	w2917
<g/>
=
besagte	w2919
Prinzes=sin	w2920
<g/>
=
befindet	w2922
sich	w2923
bey	w2924
erwünschtem	w2925
Wolseyn	w2926
<g/>
.
Die	w2928
Angelegenheiten	w2929
des	w2930
Parlaments	w2931
<g/>
,
welche	w2933
seit	w2934
einiger	w2935
Zeit	w2936
in	w2937
hiesiger	w2938
Stadt	w2939
so	w2940
vieles	w2941
Aufse=hen	w2942
<g/>
=
<g/>
,
und	w2945
Redens	w2946
verursachet	w2947
<g/>
,
seynd	w2949
endlich	w2950
</p>
<p id="p23">
zum	w2952
Vergnügen	w2953
Seiner	w2954
Majestät	w2955
des	w2956
Königs	w2957
gänzlich	w2958
beendiget	w2959
<g/>
.
Verwichenen	w2961
Mittwoch	w2962
haben	w2963
sich	w2964
die	w2965
Glieder	w2966
dieses	w2967
höchsten	w2968
Gerichts	w2969
<g/>
=
Hofes	w2971
jedes	w2972
in	w2973
seine	w2974
Kammer	w2975
erhoben	w2976
<g/>
,
allein	w2978
kein	w2979
Advocat	w2980
ist	w2981
dabey	w2982
erschienen	w2983
<g/>
:
der	w2985
erste	w2986
Präsident	w2987
erhielte	w2988
von	w2989
Sr	w2990
<g/>
.
Majestät	w2992
dem	w2993
Kö=nig	w2994
<g/>
=
ein	w2996
Patent	w2997
<g/>
,
worinnen	w2999
dem	w3000
Parlament	w3001
bey	w3002
Straf	w3003
des	w3004
Ungehorsams	w3005
<g/>
,
und	w3007
Königl	w3008
<g/>
.
Unwil=lens	w3010
<g/>
=
befohlen	w3012
worden	w3013
<g/>
,
seine	w3015
Verrichtungen	w3016
fort=zusetzen	w3017
<g/>
=
<g/>
,
und	w3020
die	w3021
Advocaten	w3022
<g/>
,
und	w3024
Procurato=res	w3025
<g/>
=
zu	w3027
ihrer	w3028
Pflicht	w3029
anzuhalten	w3030
<g/>
.
Das	w3032
Parla=ment	w3033
<g/>
=
versammelte	w3035
sich	w3036
hierauf	w3037
des	w3038
Nachmit=tags	w3039
<g/>
=
<g/>
,
und	w3042
man	w3043
hat	w3044
beschlossen	w3045
<g/>
,
etliche	w3047
Com=missarien	w3048
<g/>
=
zu	w3050
ernennen	w3051
<g/>
,
um	w3053
den	w3054
Hof	w3055
von	w3056
dem	w3057
erhaltenen	w3058
Patent	w3059
Nachricht	w3060
abzustatten	w3061
<g/>
;
wel=ches	w3063
<g/>
=
verwichenen	w3065
Freytag	w3066
würklich	w3067
geschahe	w3068
<g/>
;
in	w3070
der	w3071
Versammlung	w3072
des	w3073
Nachmittags	w3074
wurde	w3075
dieses	w3076
Patent	w3077
einregistriret	w3078
<g/>
,
und	w3080
verordnet	w3081
<g/>
,
daß	w3083
das	w3084
Parlament	w3085
seine	w3086
Verrichtungen	w3087
wie	w3088
gewöhnlich	w3089
<g/>
,
wieder	w3091
vor	w3092
die	w3093
Hand	w3094
nehmen	w3095
wolle	w3096
<g/>
:
letzteren	w3098
Samstag	w3099
versammelten	w3100
sich	w3101
die	w3102
Präsidenten	w3103
<g/>
,
und	w3105
Parlaments	w3106
<g/>
=
rähte	w3108
<g/>
,
die	w3110
Ad=vocaten	w3111
<g/>
=
erhielten	w3113
Befehl	w3114
sich	w3115
dabey	w3116
einzufin=den	w3117
<g/>
=
<g/>
,
die	w3120
Gerichts	w3121
<g/>
=
sachen	w3123
wurden	w3124
vorgenom=men	w3125
<g/>
=
<g/>
,
und	w3128
verhandelt	w3129
<g/>
,
und	w3131
auf	w3132
solche	w3133
Weise	w3134
ist	w3135
dieses	w3136
Geschäft	w3137
völlig	w3138
zu	w3139
Ende	w3140
gebracht	w3141
<g/>
.
Das	w3143
Schif	w3144
der	w3145
Cumberland	w3146
genannt	w3147
<g/>
,
ist	w3149
von	w3150
der	w3151
Jnsul	w3152
St	w3153
<g/>
.
Dominique	w3155
in	w3156
dem	w3157
Hafen	w3158
zu	w3159
Brest	w3160
<g/>
,
und	w3162
die	w3163
Fregatte	w3164
Amarante	w3165
<g/>
,
welche	w3167
man	w3168
auf	w3169
denen	w3170
Küsten	w3171
von	w3172
Jrrland	w3173
gescheittert	w3174
zu	w3175
seyn	w3176
geglaubet	w3177
<g/>
,
ist	w3179
ebenfalls	w3180
alda	w3181
sehr	w3182
übel	w3183
zuge=richtet	w3184
<g/>
=
zuruk	w3186
gekommen	w3187
<g/>
.
Das	w3189
von	w3190
Havre	w3191
de	w3192
Grace	w3193
nach	w3194
Cap	w3195
<g/>
=
breton	w3197
ausgeloffene	w3198
Schif	w3199
Victor	w3200
Amadeus	w3201
<g/>
,
ist	w3203
auf	w3204
denen	w3205
Küsten	w3206
der	w3207
Normandie	w3208
zu	w3209
Grunde	w3210
gegangen	w3211
<g/>
,
die	w3213
Waa=ren	w3214
<g/>
=
<g/>
,
und	w3217
Menschen	w3218
aber	w3219
seynd	w3220
noch	w3221
gerettet	w3222
worden	w3223
<g/>
.
Das	w3225
Schif	w3226
<g/>
,
die	w3228
Sultanin	w3229
ist	w3230
von	w3231
Cap	w3232
<g/>
=
breton	w3234
zu	w3235
Rochelle	w3236
nach	w3237
einer	w3238
85	w3239
<g/>
.
tägi=gen	w3241
<g/>
=
Schiffahrt	w3243
glüklich	w3244
eingeloffen	w3245
<g/>
.
</p>
<head id="hl16">
Aus	w3247
Niederland	w3248
<g/>
.
</head>
<head id="hl17">
Haag	w3250
1	w3251
<g/>
.
Dec	w3253
<g/>
.
</head>
<p id="p24">
Die	w3255
Herren	w3256
General	w3257
<g/>
=
Staaten	w3259
<g/>
,
und	w3261
alle	w3262
an=dere	w3263
<g/>
=
Collegia	w3265
<g/>
,
haben	w3267
sich	w3268
bisher	w3269
nach	w3270
und	w3271
nach	w3272
im	w3273
Corpore	w3274
in	w3275
den	w3276
Hof	w3277
von	w3278
Holland	w3279
begeben	w3280
<g/>
,
um	w3282
daselbst	w3283
die	w3284
Leiche	w3285
Sr	w3286
<g/>
.
Durchl	w3288
<g/>
.
Prinzen	w3290
Erb	w3291
<g/>
=
Statthalters	w3293
<g/>
,
welche	w3295
in	w3296
besagtem	w3297
Hofe	w3298
<g/>
,
und	w3300
zwar	w3301
in	w3302
dem	w3303
Saale	w3304
<g/>
,
wo	w3306
der	w3307
Prinz	w3308
die	w3309
Audien=zen	w3310
<g/>
=
zu	w3312
ertheilen	w3313
pflegte	w3314
<g/>
,
auf	w3316
einem	w3317
Parade=behte	w3318
<g/>
=
ligt	w3320
<g/>
,
zu	w3322
sehen	w3323
<g/>
.
Der	w3325
Zulauf	w3326
von	w3327
Perso=nen	w3328
<g/>
=
beederley	w3330
Geschlechts	w3331
<g/>
,
die	w3333
stündlich	w3334
herzu	w3335
eilen	w3336
<g/>
,
und	w3338
diesen	w3339
verwesenden	w3340
Sitz	w3341
der	w3342
irr=dischen	w3343
<g/>
=
Herrlichkeit	w3345
betrachten	w3346
<g/>
,
hat	w3348
fast	w3349
kein	w3350
Ende	w3351
<g/>
.
Die	w3353
Ausschmückungen	w3354
<g/>
,
die	w3356
man	w3357
allent allenthalben	w3358
<g/>
=
</p>
<p id="p25">
halben	w3360
wahrnimmt	w3361
<g/>
,
seynd	w3363
nicht	w3364
prächtig	w3365
<g/>
;
dann	w3367
dieser	w3368
Ausdruck	w3369
wurde	w3370
zu	w3371
schwach	w3372
seyn	w3373
<g/>
,
son=dern	w3375
<g/>
=
man	w3377
muß	w3378
sie	w3379
in	w3380
der	w3381
That	w3382
recht	w3383
Königl	w3384
<g/>
.
nennen	w3386
<g/>
.
Die	w3388
vielen	w3389
Wachen	w3390
<g/>
,
ihre	w3392
verschiede=ne	w3393
<g/>
=
Arten	w3395
<g/>
,
ihre	w3397
Eintheilungen	w3398
<g/>
,
die	w3400
in	w3401
denen	w3402
Zimmern	w3403
befindliche	w3404
hohe	w3405
und	w3406
niedere	w3407
Hof	w3408
<g/>
=
bediente	w3410
<g/>
,
alles	w3412
dieses	w3413
ist	w3414
vortreflich	w3415
an=geordnet	w3416
<g/>
=
<g/>
.
Der	w3419
Saal	w3420
<g/>
,
in	w3422
welchem	w3423
das	w3424
Parade=behte	w3425
<g/>
=
stehet	w3427
<g/>
,
desgleichen	w3429
die	w3430
daranstossende	w3431
Vorzimmer	w3432
<g/>
,
seynd	w3434
schwarz	w3435
ausgeschlagen	w3436
<g/>
,
und	w3438
so	w3439
dunkel	w3440
<g/>
,
daß	w3442
dardurch	w3443
Ehrforcht	w3444
<g/>
,
und	w3446
Schmertz	w3447
erwecket	w3448
werden	w3449
<g/>
.
Die	w3451
wol	w3452
angebrachten	w3453
sil=bernen	w3454
<g/>
=
Kron	w3456
<g/>
=
leuchter	w3458
schaffen	w3459
doch	w3460
durch	w3461
die	w3462
darauf	w3463
steckende	w3464
und	w3465
brennende	w3466
Wax	w3467
<g/>
=
ker=tzen	w3469
<g/>
=
viel	w3471
Helligkeit	w3472
in	w3473
dem	w3474
Saale	w3475
<g/>
.
Das	w3477
Beh=te	w3478
<g/>
=
<g/>
,
welches	w3481
sich	w3482
zwischen	w3483
einem	w3484
schwarzen	w3485
<g/>
,
und	w3487
versilberten	w3488
Geländer	w3489
befindet	w3490
<g/>
,
hat	w3492
man	w3493
mit	w3494
silbernem	w3495
Mohr	w3496
belegt	w3497
<g/>
.
Die	w3499
Leiche	w3500
selbst	w3501
ist	w3502
in	w3503
silbernen	w3504
Mohr	w3505
gekleidet	w3506
<g/>
,
und	w3508
hat	w3509
darüber	w3510
eine	w3511
Art	w3512
von	w3513
einem	w3514
Oberkleide	w3515
von	w3516
schwar=zem	w3517
<g/>
=
Satin	w3519
<g/>
,
mit	w3521
schwarz	w3522
seidenen	w3523
Band	w3524
<g/>
=
schleif=fen	w3526
<g/>
=
<g/>
.
An	w3529
denen	w3530
4	w3531
<g/>
.
Ecken	w3533
des	w3534
Behtes	w3535
erblicket	w3536
man	w3537
so	w3538
viele	w3539
Tabourets	w3540
<g/>
,
mit	w3542
Küssen	w3543
von	w3544
schwar=zen	w3545
<g/>
=
Sammet	w3547
<g/>
,
worauf	w3549
der	w3550
Fürsten	w3551
<g/>
=
hut	w3553
<g/>
,
der	w3555
Mantel	w3556
<g/>
,
der	w3558
Orden	w3559
des	w3560
blauen	w3561
Hosen	w3562
<g/>
=
ban=des	w3564
<g/>
=
<g/>
,
der	w3567
Helm	w3568
<g/>
,
der	w3570
Degen	w3571
<g/>
,
und	w3573
der	w3574
Comman=do	w3575
<g/>
=
<g/>
=
stab	w3578
ligen	w3579
<g/>
.
Zur	w3581
rechten	w3582
Seite	w3583
des	w3584
Behtes	w3585
ist	w3586
eine	w3587
Pyramide	w3588
<g/>
,
deren	w3590
Basreliefs	w3591
die	w3592
Atro=pos	w3593
<g/>
=
<g/>
,
mit	w3596
ihrer	w3597
grausamen	w3598
Scheere	w3599
<g/>
,
zeigen	w3601
<g/>
,
und	w3603
zur	w3604
linken	w3605
eine	w3606
andere	w3607
Pyramide	w3608
<g/>
,
so	w3610
die	w3611
Zeit	w3612
<g/>
,
mit	w3614
der	w3615
jenigen	w3616
Sense	w3617
<g/>
,
womit	w3619
sie	w3620
Sce=pter	w3621
<g/>
=
<g/>
,
und	w3624
Hirten	w3625
<g/>
=
stab	w3627
<g/>
,
abmähet	w3629
<g/>
,
vorstellet	w3631
<g/>
.
Diese	w3633
Pyramiden	w3634
seynd	w3635
mit	w3636
Sieges	w3637
<g/>
=
zeichen	w3639
<g/>
,
und	w3641
mit	w3642
dem	w3643
Wappen	w3644
des	w3645
Prinzens	w3646
gezieret	w3647
<g/>
.
Uber	w3649
denen	w3650
beyden	w3651
Saal	w3652
<g/>
=
thüren	w3654
siehet	w3655
man	w3656
die	w3657
gewöhnlichen	w3658
Sinn	w3659
