<doc id="edoc_wd_1727-02-26" attrs="word" year="1727" month="02" day="26" corpus="1">
<head id="hl1">
Aus	w54
hat	w1916
das	w1917
Unter	w1918
<g/>
=
Haus	w1920
den	w1921
Entschluß	w1922
der	w1923
Commission	w1924
<g/>
,
die	w1926
20000	w1927
<g/>
.
Bots	w1929
<g/>
=
Leute	w1931
be=langend	w1932
<g/>
=
<g/>
/
gebilliget	w1935
<g/>
.
Der	w1937
Kriegs	w1938
<g/>
=
Secretarius	w1940
hat	w1941
dem	w1942
Hause	w1943
ein	w1944
Verzeichnüß	w1945
deren	w1946
Ausgaben	w1947
für	w1948
die	w1949
Macht	w1950
zu	w1951
Lande	w1952
<g/>
/
die	w1954
Vermehrung	w1955
der=selben	w1956
<g/>
=
<g/>
/
und	w1959
die	w1960
ausserordentlichen	w1961
Kosten	w1962
<g/>
/
die	w1964
das	w1965
Parlament	w1966
noch	w1967
nicht	w1968
versehen	w1969
<g/>
/
überreichet	w1971
<g/>
.
</p>
<p id="p23">
Nachdeme	w1973
das	w1974
Ober	w1975
<g/>
=
Haus	w1977
heut	w1978
über	w1979
die	w1980
Memorialien	w1981
und	w1982
Antworten	w1983
zwischen	w1984
Groß	w1985
<g/>
=
Britannien	w1987
und	w1988
Spanien	w1989
<g/>
/
welche	w1991
ihm	w1992
verwi=chenen	w1993
<g/>
=
Sonn	w1995
<g/>
=
Abends	w1997
eingehändiget	w1998
worden	w1999
<g/>
/
sich	w2001
berahtschlaget	w2002
<g/>
/
hat	w2004
sich	w2005
darüber	w2006
ein	w2007
sehr	w2008
harter	w2009
Wort	w2010
<g/>
=
Streit	w2012
erhoben	w2013
<g/>
/
welcher	w2015
bis	w2016
um	w2017
10	w2018
Uhr	w2019
des	w2020
Abends	w2021
gedauret	w2022
<g/>
;
worauf	w2024
das	w2025
Haus	w2026
folgende	w2027
Entschliessung	w2028
genommen	w2029
<g/>
:
"Es	w2031
"	w2032
schiene	w2033
gäntzlich	w2034
<g/>
/
daß	w2036
der	w2037
vorgesetzten	w2038
An="	w2039
<g/>
=
"	w2041
schläge	w2042
gerecht	w2043
<g/>
/
ehrlich	w2045
<g/>
/
heilsam	w2047
und	w2048
nöh="	w2049
<g/>
=
"	w2051
tig	w2052
wären	w2053
<g/>
/
um	w2055
die	w2056
Bewerkstelligung	w2057
derer	w2058
"	w2059
wegen	w2060
des	w2061
Prætendenten en	w2062
angesonnenen	w2063
Ab="	w2064
<g/>
=
"	w2066
sichten	w2067
zu	w2068
verhindern	w2069
<g/>
/
um	w2071
die	w2072
Herrschaften	w2073
der	w2074
"	w2075
Crone	w2076
<g/>
/
und	w2078
vor	w2079
allen	w2080
andern	w2081
Gibraltar	w2082
und	w2083
"	w2084
die	w2085
Jnsul	w2086
Minorica	w2087
zu	w2088
versicheren	w2089
<g/>
;
und	w2091
um	w2092
"	w2093
unsere	w2094
Handelschaft	w2095
<g/>
/
wie	w2097
auch	w2098
den	w2099
Frieden	w2100
"	w2101
und	w2102
Ruhe	w2103
in	w2104
Europa	w2105
zu	w2106
erhalten	w2107
<g/>
.
</p>
<p id="p24">
Man	w2109
hat	w2110
von	w2111
dem	w2112
Royal	w2113
<g/>
-
George	w2115
<g/>
,
einem	w2117
Schif	w2118
aus	w2119
der	w2120
Sud	w2121
<g/>
=
Compagnie	w2123
<g/>
,
von	w2125
seiner	w2126
Ankunft	w2127
zu	w2128
Antegoa	w2129
an	w2130
<g/>
/
alwo	w2132
es	w2133
sich	w2134
wegen	w2135
der	w2136
widrigen	w2137
Winde	w2138
<g/>
/
nebst	w2140
dem	w2141
Kingsale	w2142
<g/>
,
ei=nem	w2144
<g/>
=
Kriegs	w2146
Schife	w2147
<g/>
/
so	w2149
ihm	w2150
zu	w2151
einer	w2152
Geleitschaft	w2153
dienet	w2154
<g/>
/
erholen	w2156
müssen	w2157
<g/>
/
nichts	w2159
neues	w2160
erfahren	w2161
<g/>
.
</p>
<p id="p25">
Es	w2163
ist	w2164
befohlen	w2165
worden	w2166
<g/>
/
eine	w2168
grosse	w2169
Menge	w2170
Kriegs	w2171
<g/>
=
Vorraht	w2173
für	w2174
die	w2175
Besatzungen	w2176
in	w2177
Schott	w2178
<g/>
=
Land	w2180
einzuschiffen	w2181
<g/>
;
von	w2183
wannen	w2184
das	w2185
Regiment	w2186
derer	w2187
grauen	w2188
Dragoner	w2189
des	w2190
Obersten	w2191
Campbell	w2192
<g/>
/
in	w2194
Engelland	w2195
zuruk	w2196
kommen	w2197
solle	w2198
<g/>
.
Der	w2200
Oberste	w2201
Pocolz	w2202
verreisete	w2203
vorgestern	w2204
nach	w2205
Bristol	w2206
<g/>
/
um	w2208
daselbst	w2209
sein	w2210
Regiment	w2211
<g/>
/
welches	w2213
man	w2214
unver=züglich	w2215
<g/>
=
aus	w2217
Jrland	w2218
erwartet	w2219
<g/>
/
zu	w2221
überneh=men	w2222
<g/>
=
<g/>
.
Etliche	w2225
Officierer	w2226
deren	w2227
3	w2228
<g/>
.
Schottländi=schen	w2230
<g/>
=
Regimentern	w2232
<g/>
/
so	w2234
in	w2235
derer	w2236
General	w2237
<g/>
=
Staa=ten	w2239
<g/>
=
Diensten	w2241
stehen	w2242
<g/>
/
seynd	w2244
alhier	w2245
angekommen	w2246
<g/>
/
um	w2248
Mannschaft	w2249
zu	w2250
werben	w2251
<g/>
/
und	w2253
ihre	w2254
Com Compagnien	w2255
<g/>
-
</p>
<p id="p26">
pagnien	w2261
<g/>
/
zufolge	w2263
des	w2264
von	w2265
Jhren	w2266
Hochmögen=den	w2267
<g/>
=
gefasseten	w2269
Schlusses	w2270
<g/>
/
um	w2272
5	w2273
<g/>
.
Mann	w2275
zu	w2276
ver=stärken	w2277
<g/>
=
<g/>
.
</p>
<p id="p27">
Des	w2280
Hrn	w2281
<g/>
.
Wilhelm	w2283
Pulteney	w2284
einiger	w2285
Sohn	w2286
starb	w2287
Sonntags	w2288
<g/>
.
Der	w2290
Herr	w2291
Wolf	w2292
<g/>
/
ein	w2294
Teutscher	w2295
<g/>
/
und	w2297
berühmter	w2298
Corps	w2299
de	w2300
Chasse	w2301
-Macher	w2302
<g/>
/
ist	w2304
in	w2305
dem	w2306
Haupte	w2307
verrüket	w2308
worden	w2309
<g/>
/
und	w2311
hat	w2312
sich	w2313
mit	w2314
einer	w2315
Pistol	w2316
erschossen	w2317
<g/>
;
und	w2319
der	w2320
Herr	w2321
St	w2322
<g/>
.
Laurent	w2324
<g/>
,
welcher	w2326
Geld	w2327
<g/>
/
und	w2329
Pfänder	w2330
ausge=liehen	w2331
<g/>
=
<g/>
/
hat	w2334
sich	w2335
die	w2336
Kehle	w2337
mit	w2338
einem	w2339
Scheer	w2340
<g/>
=
Messer	w2342
abgeschnitten	w2343
<g/>
.
</p>
<head id="hl4">
Livorno	w2345
7	w2346
<g/>
.
Februarii	w2348
<g/>
.
</head>
<p id="p28">
Ein	w2350
Frantzösisches	w2351
von	w2352
Malta	w2353
angekom=meines	w2354
<g/>
=
Schif	w2356
berichtet	w2357
<g/>
/
daß	w2359
zwey	w2360
Kriegs	w2361
<g/>
=
Schiffe	w2363
desselben	w2364
Ordens	w2365
auf	w2366
den	w2367
Lauf	w2368
aus=gegangen	w2369
<g/>
=
<g/>
/
und	w2372
die	w2373
Galeren	w2374
gleichfals	w2375
nach	w2376
Siracusa	w2377
<g/>
,
um	w2379
daselbst	w2380
verschiedenen	w2381
Vorraht	w2382
abzuholen	w2383
<g/>
/
gefahren	w2385
wären	w2386
<g/>
.
</p>
<head id="hl5">
Rom	w2388
8	w2389
<g/>
.
Februarii	w2391
<g/>
.
</head>
<p id="p29">
Sonntags	w2393
<g/>
/
so	w2395
das	w2396
Fest	w2397
Mariä	w2398
<g/>
=
Reini=gung	w2400
<g/>
=
ware	w2402
<g/>
/
wurde	w2404
auf	w2405
dem	w2406
Palast	w2407
die	w2408
ge=wöhnliche	w2409
<g/>
=
Capelle	w2411
<g/>
/
in	w2413
Beywohnung	w2414
des	w2415
Papsts	w2416
gehalten	w2417
<g/>
/
welcher	w2419
die	w2420
Kertzen	w2421
wei=hete	w2422
<g/>
=
<g/>
/
und	w2425
selbige	w2426
denen	w2427
Herren	w2428
Cardinalen	w2429
<g/>
/
Bischöffen	w2431
<g/>
/
Prälaten	w2433
<g/>
/
und	w2435
Geistlichen	w2436
aus=theilete	w2437
<g/>
=
<g/>
.
Die	w2440
Bischöffe	w2441
hatten	w2442
sich	w2443
in	w2444
guter	w2445
Anzahl	w2446
eingefunden	w2447
<g/>
/
massen	w2449
man	w2450
bey	w2451
der	w2452
Procession	w2453
dererselben	w2454
bis	w2455
auf	w2456
44	w2457
<g/>
.
<g/>
/
und	w2460
24	w2461
<g/>
.
Cardinäle	w2463
gezehlet	w2464
<g/>
.
Die	w2466
Messe	w2467
sunge	w2468
Jhre	w2469
Eminentz	w2470
der	w2471
Cardinal	w2472
von	w2473
Polignac PolignacMontags	w2474
<g/>
-
</p>
<p id="p30">
Montags	w2476
frühe	w2477
weihete	w2478
der	w2479
Papst	w2480
den	w2481
Monsignor	w2482
Albini	w2483
<g/>
,
seinen	w2485
Allmosen	w2486
<g/>
=
Pfleger	w2488
<g/>
/
und	w2490
Canonik	w2491
in	w2492
St	w2493
<g/>
.
Peter	w2495
<g/>
/
in	w2497
der	w2498
Capelle	w2499
St	w2500
<g/>
.
Sixti	w2502
zu	w2503
einem	w2504
Bischof	w2505
in	w2506
deren	w2507
Unglaubi=gen	w2508
<g/>
=
Lande	w2510
<g/>
.
</p>
<p id="p31">
Von	w2512
Bononien	w2513
wird	w2514
berichtet	w2515
<g/>
/
daß	w2517
man	w2518
wegen	w2519
des	w2520
Prætendenten en	w2521
von	w2522
Engelland	w2523
<g/>
/
alda	w2525
in	w2526
einiger	w2527
Unruhe	w2528
lebte	w2529
<g/>
/
weilen	w2531
man	w2532
befunden	w2533
hat	w2534
<g/>
/
daß	w2536
zwey	w2537
Ausländer	w2538
<g/>
/
um	w2540
seinen	w2541
dasigen	w2542
Pallast	w2543
herum	w2544
gegangen	w2545
und	w2546
da	w2547
man	w2548
sie	w2549
befraget	w2550
<g/>
/
wen	w2552
sie	w2553
suchten	w2554
<g/>
/
hät=ten	w2556
<g/>
=
sie	w2558
nicht	w2559
antworten	w2560
können	w2561
<g/>
/
weswegen	w2563
sie	w2564
Jhre	w2565
Eminentz	w2566
<g/>
/
der	w2568
dasige	w2569
Cardinal	w2570
Le-gat	w2571
<g/>
-
<g/>
,
Ruffo	w2574
<g/>
,
in	w2576
Verhaft	w2577
nehmen	w2578
lassen	w2579
<g/>
;
wel=che	w2581
<g/>
=
<g/>
/
wie	w2584
das	w2585
gemeine	w2586
Geschrey	w2587
gehet	w2588
<g/>
/
sol=ten	w2590
<g/>
=
bekennet	w2592
haben	w2593
<g/>
:
daß	w2595
sie	w2596
noch	w2597
andere	w2598
Spieß	w2599
<g/>
=
Gesellen	w2601
erwarteten	w2602
<g/>
/
um	w2604
einen	w2605
Be=fehl	w2606
<g/>
=
eines	w2608
gewissen	w2609
grossen	w2610
Herrn	w2611
werkstel=lig	w2612
<g/>
=
zu	w2614
machen	w2615
<g/>
;
und	w2617
man	w2618
will	w2619
<g/>
/
sie	w2621
hätten	w2622
sollen	w2623
Gelegenheit	w2624
suchen	w2625
<g/>
/
die	w2627
zwey	w2628
jungen	w2629
Printzen	w2630
besagten	w2631
Prætendentens Praetendentens	w2632
wegzuneh wegzunehmen	w2633
<g/>
=
</p>
<p id="p32">
men	w2635
<g/>
;
derowegen	w2637
ihm	w2638
<g/>
/
zu	w2640
bester	w2641
Sicher=heit	w2642
<g/>
=
<g/>
/
die	w2645
dasige	w2646
Stadt	w2647
Obrigkeit	w2648
die	w2649
Wach=ten	w2650
<g/>
=
an	w2652
denen	w2653
Thoren	w2654
des	w2655
Pallasts	w2656
verstär=tet	w2657
<g/>
=
hat	w2659
<g/>
.
</p>
<head id="hl6">
Genua	w2661
8	w2662
<g/>
.
Februarii	w2664
<g/>
.
</head>
<p id="p33">
Mittwochs	w2666
gienge	w2667
alhier	w2668
ein	w2669
Currier	w2670
durch	w2671
<g/>
/
so	w2673
von	w2674
Turin	w2675
nach	w2676
Rom	w2677
<g/>
/
mit	w2679
wich=tigen	w2680
<g/>
=
Briefschaften	w2682
von	w2683
demselben	w2684
Hofe	w2685
<g/>
/
ab=gehet	w2687
<g/>
=
<g/>
/
und	w2690
hat	w2691
man	w2692
nichts	w2693
erfahren	w2694
<g/>
/
als	w2696
daß	w2697
besagter	w2698
Hof	w2699
annoch	w2700
immer	w2701
verschiedene	w2702
neue	w2703
Beestigungs	w2704
<g/>
=
Werke	w2706
um	w2707
den	w2708
Platz	w2709
Va-lenza	w2710
<g/>
-
<g/>
,
machen	w2713
lasset	w2714
<g/>
.
</p>
<head id="hl7">
Coppenhagen	w2716
8	w2717
<g/>
.
Februarii	w2719
<g/>
.
</head>
<p id="p34">
Es	w2721
ist	w2722
dermalen	w2723
hier	w2724
ein	w2725
grausamen	w2726
Sturm	w2727
und	w2728
durchdringende	w2729
Kälte	w2730
eingefallen	w2731
<g/>
/
indeme	w2733
der	w2734
Winter	w2735
mit	w2736
solcher	w2737
Heftigkeit	w2738
angefangen	w2739
<g/>
/
daß	w2741
man	w2742
in	w2743
Zeit	w2744
von	w2745
3	w2746
<g/>
.
Tagen	w2748
des	w2749
starken	w2750
Sturmes	w2751
ohngeachtet	w2752
<g/>
/
bis	w2754
an	w2755
die	w2756
Festung	w2757
3	w2758
<g/>
.
Cronen	w2760
auf	w2761
dem	w2762
Eise	w2763
gehen	w2764
kan	w2765
<g/>
;
und	w2767
weil	w2768
auch	w2769
ein	w2770
ziemlicher	w2771
Schnee	w2772
gefallen	w2773
<g/>
/
ist	w2775
man	w2776
in	w2777
dem	w2778
Königl	w2779
<g/>
.
Stalle	w2781
beschäftiget	w2782
<g/>
/
alles	w2784
zu	w2785
einer	w2786
von	w2787
Jhrer	w2788
Königl	w2789
<g/>
.
Hoheit	w2791
anzustellenden	w2792
Schlitten	w2793
<g/>
=
Fahrt	w2795
zu	w2796
recht	w2797
zu	w2798
machen	w2799
<g/>
.
</p>
<head id="hl8">
Paris	w2801
9	w2802
<g/>
.
Februarii	w2804
<g/>
.
</head>
<p id="p35">
Den	w2806
2	w2807
<g/>
.
dieses	w2809
hat	w2810
der	w2811
König	w2812
wegen	w2813
des	w2814
Absterbens	w2815
des	w2816
Hertzogen	w2817
von	w2818
Vendome	w2819
auf	w2820
8	w2821
<g/>
.
Tag	w2823
lang	w2824
die	w2825
Trauer	w2826
angenommen	w2827
<g/>
.
</p>
<p id="p36">
Den	w2829
3	w2830
<g/>
.
dieses	w2832
Monats	w2833
waren	w2834
der	w2835
König	w2836
und	w2837
die	w2838
Königin	w2839
auf	w2840
der	w2841
Jagd	w2842
in	w2843
dem	w2844
Wald	w2845
von	w2846
S	w2847
<g/>
.
Germain	w2849
<g/>
,
und	w2851
hernacher	w2852
in	w2853
die	w2854
Fran=tzösischen	w2855
<g/>
=
Commœdie Commoedie	w2857
<g/>
.
</p>
<p id="p37">
Den	w2859
30	w2860
<g/>
.
des	w2862
verwichenen	w2863
Monats	w2864
hat	w2865
der	w2866
Graf	w2867
von	w2868
Limoge	w2869
ein	w2870
Capitain	w2871
von	w2872
der	w2873
Reuterey	w2874
und	w2875
Sohn	w2876
des	w2877
Herrn	w2878
de	w2879
S	w2880
<g/>
.
Sens	w2882
<g/>
,
Obristen	w2884
Lieutenants	w2885
in	w2886
dem	w2887
bekannten	w2888
Re=giment	w2889
<g/>
=
zu	w2891
Pferd	w2892
von	w2893
der	w2894
sogenannten	w2895
weis=sen	w2896
<g/>
=
Cornette	w2898
<g/>
,
an	w2900
dem	w2901
Eingang	w2902
der	w2903
Opera	w2904
sich	w2905
sehr	w2906
ungestüm	w2907
erzeigt	w2908
<g/>
/
und	w2910
als	w2911
der	w2912
all=da	w2913
<g/>
=
commandirende	w2915
Wach	w2916
<g/>
=
tMeister	w2918
ihne	w2919
er=mahne	w2920
<g/>
=
<g/>
/
daß	w2923
er	w2924
sich	w2925
stille	w2926
halten	w2927
<g/>
/
oder	w2929
aber	w2930
retiriren	w2931
möchte	w2932
<g/>
/
hat	w2934
derselbe	w2935
an	w2936
statt	w2937
dessen	w2938
mit	w2939
denen	w2940
Händen	w2941
an	w2942
das	w2943
Gefäß	w2944
seines	w2945
De=gens	w2946
<g/>
=
gegriffen	w2948
<g/>
/
indeme	w2950
er	w2951
zimlich	w2952
berauscht	w2953
ware	w2954
<g/>
/
es	w2956
hat	w2957
aber	w2958
der	w2959
Wacht	w2960
<g/>
=
Meister	w2962
ihm=den	w2963
<g/>
=
Degen	w2965
von	w2966
der	w2967
Seiten	w2968
genommen	w2969
<g/>
/
der	w2971
Graf	w2972
aber	w2973
ergriffe	w2974
einer	w2975
andern	w2976
von	w2977
denen	w2978
umstehenden	w2979
Personen	w2980
den	w2981
Degen	w2982
<g/>
/
und	w2984
bles- sirte	w2985
<g/>
-
den	w2987
M	w2988
acht	w2989
<g/>
=
Meister	w2991
<g/>
/
es	w2993
lieffe	w2994
hierauf	w2995
die	w2996
völlige	w2997
Wacht	w2998
herzu	w2999
<g/>
/
und	w3001
machten	w3002
den	w3003
Grafen	w3004
Wehrloß	w3005
<g/>
/
der	w3007
Printz	w3008
von	w3009
Conti	w3010
welcher	w3011
in	w3012
der	w3013
Opera	w3014
ware	w3015
<g/>
/
kame	w3017
selbsten	w3018
</p>
<p id="p38">
herunter	w3021
<g/>
/
und	w3023
überlieferte	w3024
denselben	w3025
dem	w3026
Grafen	w3027
von	w3028
Chatillon	w3029
<g/>
,
General	w3031
<g/>
=
Feldmei=stern	w3033
<g/>
=
über	w3035
die	w3036
Reuterey	w3037
<g/>
/
welcher	w3039
den	w3040
Offi=cier	w3041
<g/>
=
für	w3043
eine	w3044
kleine	w3045
Züchtigung	w3046
in	w3047
die	w3048
Bastille	w3049
setzen	w3050
liesse	w3051
<g/>
.
</p>
<p id="p39">
Jn	w3053
allen	w3054
Meer	w3055
<g/>
=
Porten	w3057
des	w3058
Königreichs	w3059
wird	w3060
die	w3061
Frantzösische	w3062
See	w3063
<g/>
=
Macht	w3065
wiederum	w3066
auf	w3067
den	w3068
alten	w3069
Fuß	w3070
gesetzet	w3071
<g/>
/
und	w3073
an	w3074
Herstel=lung	w3075
<g/>
=
deren	w3077
Kriegs	w3078
Schiffen	w3079
<g/>
/
die	w3081
seit	w3082
eini=ger	w3083
<g/>
=
Zeit	w3085
zimlich	w3086
schadhaft	w3087
worden	w3088
<g/>
/
mit	w3090
al=dem	w3091
<g/>
=
Ernst	w3093
gearbeitet	w3094
<g/>
.
</p>
<p id="p40">
Monsr	w3096
<g/>
.
de	w3098
Harlay	w3099
Jntendant	w3100
des	w3101
Elsas=ses	w3102
<g/>
=
ist	w3104
seit	w3105
einigen	w3106
Tagen	w3107
mit	w3108
Erlaubnuß	w3109
des	w3110
Königs	w3111
in	w3112
hiesiger	w3113
Stadt	w3114
angelangt	w3115
<g/>
.
</p>
<p id="p41">
Für	w3117
die	w3118
Infantin	w3119
von	w3120
Portugall	w3121
wird	w3122
al=hier	w3123
<g/>
=
würklich	w3125
an	w3126
einer	w3127
Tapecerey	w3128
oder	w3129
einem	w3130
Behang	w3131
und	w3132
Ausstaffierung	w3133
von	w3134
Violbrau=nem	w3135
<g/>
=
Carmosin	w3137
mit	w3138
goldenen	w3139
Gallonen	w3140
ver=brämten	w3141
<g/>
=
Sammet	w3143
gearbeitet	w3144
<g/>
/
welches	w3146
auf	w3147
100000	w3148
<g/>
.
Thaler	w3150
zu	w3151
stehen	w3152
kommen	w3153
wird	w3154
<g/>
.
</p>
<p id="p42">
Den	w3156
27	w3157
<g/>
.
des	w3159
verwichenen	w3160
Monats	w3161
ist	w3162
ein	w3163
Commis	w3164
oder	w3165
Bedienter	w3166
<g/>
/
welcher	w3168
die	w3169
Pro=viand	w3170
<g/>
=
<g/>
=
Zettul	w3173
verfälscht	w3174
<g/>
/
nach	w3176
der	w3177
Bastille	w3178
gebracht	w3179
worden	w3180
<g/>
.
</p>
<p id="p43">
Jn	w3182
dem	w3183
Collegio	w3184
de	w3185
la	w3186
Marsche	w3187
ist	w3188
des	w3189
Nachts	w3190
zwischen	w3191
dem	w3192
29	w3193
<g/>
.
und	w3195
30	w3196
<g/>
.
des	w3198
ver=wichenen	w3199
<g/>
=
Monats	w3201
von	w3202
einig	w3203
hinein	w3204
<g/>
=
gestiege=nen	w3206
<g/>
=
Dieben	w3208
<g/>
/
verschiedenes	w3210
Silberwerk	w3211
ge=stohlen	w3212
<g/>
=
worden	w3214
<g/>
.
</p>
<p id="p44">
Des	w3216
Nachts	w3217
zwischen	w3218
dem	w3219
2	w3220
<g/>
.
und	w3222
3	w3223
<g/>
.
Dito	w3225
haben	w3226
einige	w3227
Dieben	w3228
<g/>
/
welche	w3230
durch	w3231
ein	w3232
auf	w3233
den	w3234
Kirch	w3235
<g/>
=
Hof	w3237
gehendes	w3238
Fenster	w3239
in	w3240
die	w3241
Kirche	w3242
der	w3243
Barmhertzigkeit	w3244
gestiegen	w3245
<g/>
/
aus	w3247
unser	w3248
Frauen	w3249
Capelle	w3250
zwey	w3251
silberne	w3252
Cronen	w3253
und	w3254
eine	w3255
silberne	w3256
Lampen	w3257
gestohlen	w3258
<g/>
.
</p>
<p id="p45">
Den	w3260
2	w3261
<g/>
.
Dito	w3263
des	w3264
Morgens	w3265
um	w3266
8	w3267
<g/>
.
Uhr	w3269
hat	w3270
sich	w3271
ein	w3272
Weibs	w3273
<g/>
=
Person	w3275
von	w3276
27	w3277
<g/>
.
Jahren	w3279
<g/>
/
die	w3281
zu	w3282
vor	w3283
Cammer	w3284
<g/>
=
Jungfrau	w3286
<g/>
/
und	w3288
seithero	w3289
in	w3290
dem	w3291
Gehirn	w3292
nicht	w3293
wohl	w3294
verwahret	w3295
gewest	w3296
<g/>
/
von	w3298
der	w3299
Königl	w3300
<g/>
.
Brucken	w3302
in	w3303
die	w3304
Seyne	w3305
gestür=tzet	w3306
<g/>
=
und	w3308
ertränket	w3309
<g/>
.
</p>
<p id="p46">
Als	w3311
dieser	w3312
Tagen	w3313
die	w3314
Priester	w3315
der	w3316
Pfarr	w3317
<g/>
=
Kirchen	w3319
von	w3320
St	w3321
<g/>
.
Roch	w3323
einen	w3324
gewissen	w3325
Bau	w3326
<g/>
=
Meister	w3328
<g/>
/
Namens	w3330
le	w3331
Prince	w3332
welcher	w3333
86	w3334
<g/>
.
Jahr	w3336
alt	w3337
worden	w3338
<g/>
/
zu	w3340
Grabe	w3341
trugen	w3342
<g/>
/
wur=den	w3344
<g/>
=
sie	w3346
in	w3347
ihrer	w3348
Ceremonien	w3349
von	w3350
denen	w3351
Ge=richts	w3352
<g/>
=
<g/>
=
Officieren	w3355
und	w3356
Beamten	w3357
<g/>
/
welche	w3359
mit	w3360
denen	w3361
zu	w3362
dem	w3363
Cathelet	w3364
gehörigen	w3365
Wund	w3366
<g/>
=
Artz=ten	w3368
<g/>
=
<g/>
/
um	w3371
den	w3372
Cörper	w3373
zu	w3374
öfnen	w3375
und	w3376
zu	w3377
visi- tiren	w3378
<g/>
-
<g/>
/
daher	w3381
gekommen	w3382
<g/>
/
unterbrochen	w3384
<g/>
/
sie	w3386
fanden	w3387
aber	w3388
nichts	w3389
ausserordentlich	w3390
<g/>
/
sondern	w3392
alles	w3393
natürlich	w3394
an	w3395
ihme	w3396
<g/>
/
ohngeacht	w3398
eine	w3399
al alte	w3400
<g/>
=
</p>
<p id="p47">
te	w3402
Frau	w3403
<g/>
/
welche	w3405
des	w3406
verstorbenen	w3407
Schwester	w3408
ist	w3409
<g/>
/
seine	w3411
Kinder	w3412
angeklaget	w3413
hatte	w3414
<g/>
/
daß	w3416
sie	w3417
ihren	w3418
Vatter	w3419
mit	w3420
Gift	w3421
hingerichtet	w3422
hätten	w3423
<g/>
/
welches	w3425
aber	w3426
diese	w3427
Frau	w3428
aus	w3429
Unmut	w3430
gethan	w3431
haben	w3432
solle	w3433
<g/>
/
weilen	w3435
der	w3436
Verstorbene	w3437
ein	w3438
schon	w3439
vor	w3440
15	w3441
<g/>
.
Jahren	w3443
gemachtes	w3444
Testament	w3445
<g/>
/
wordurch	w3447
er	w3448
ihro	w3449
eine	w3450
namhafte	w3451
Summ	w3452
von	w3453
seinem	w3454
Vermögen	w3455
vermacht	w3456
hatte	w3457
<g/>
/
kurtz	w3459
vor	w3460
seinem	w3461
Tod	w3462
widerruffen	w3463
und	w3464
cassiret	w3465
hat	w3466
<g/>
.
</p>
<head id="hl9">
Aus	w3468
Savoyen	w3469
11	w3470
<g/>
.
Februarii	w3472
</head>
<p id="p48">
Die	w3473
letztere	w3474
Briefe	w3475
von	w3476
Cadix	w3477
von	w3478
dem	w3479
14	w3480
<g/>
.
des	w3482
verwichenen	w3483
Monats	w3484
bestättigen	w3485
<g/>
/
daß	w3487
die	w3488
Spanier	w3489
die	w3490
Festung	w3491
Gibraltar	w3492
damalen	w3493
noch	w3494
nicht	w3495
bloquiret	w3496
<g/>
/
viel	w3498
weniger	w3499
belagert	w3500
ge=habt	w3501
<g/>
=
<g/>
;
es	w3504
melden	w3505
auch	w3506
besagte	w3507
Brief	w3508
gar	w3509
nichts	w3510
aus	w3511
West	w3512
<g/>
=
Jndien	w3514
<g/>
/
sondern	w3516
allein	w3517
<g/>
/
daß	w3519
in	w3520
selbigem	w3521
Meer	w3522
<g/>
=
Port	w3524
verschiedene	w3525
Schif	w3526
ausgerüstet	w3527
wurden	w3528
<g/>
.
</p>
<p id="p49">
Aus	w3530
Frankreich	w3531
will	w3532
noch	w3533
immer	w3534
versichert	w3535
werden	w3536
<g/>
/
daß	w3538
alda	w3539
über	w3540
etwas	w3541
wichtiges	w3542
und	w3543
geheimes	w3544
tractiret	w3545
<g/>
/
und	w3547
daß	w3548
selbe	w3549
bald	w3550
aus=brechen	w3551
<g/>
=
wurde	w3553
<g/>
.
</p>
<head id="hl10">
Coppenhagen	w3555
11	w3556
<g/>
.
Februar	w3558
<g/>
.
</head>
<p id="p50">
Der	w3560
Frost	w3561
fähret	w3562
auch	w3563
so	w3564
beständig	w3565
und	w3566
anhaltend	w3567
fort	w3568
<g/>
/
und	w3570
zwar	w3571
so	w3572
mächtig	w3573
<g/>
/
daß	w3575
be=reits	w3576
<g/>
=
Leute	w3578
auf	w3579
dem	w3580
Eise	w3581
<g/>
/
von	w3583
der	w3584
Jnsul	w3585
Hoen	w3586
anhero	w3587
gekommen	w3588
<g/>
/
und	w3590
wann	w3591
es	w3592
noch	w3593
eini=ge	w3594
<g/>
=
Tage	w3596
<g/>
/
solcher	w3598
<g/>
=
gestalt	w3600
fortfahret	w3601
<g/>
/
wird	w3603
man	w3604
nach	w3605
Schonen	w3606
hinüber	w3607
gehen	w3608
können	w3609
<g/>
.
</p>
<head id="hl11">
Cöln	w3611
13	w3612
<g/>
.
Februarii	w3614
<g/>
.
</head>
<p id="p51">
Am	w3616
Sonntag	w3617
ist	w3618
der	w3619
Kaiserl	w3620
<g/>
.
General	w3622
<g/>
=
Feld	w3624
<g/>
=
Marschall	w3626
<g/>
/
Herr	w3628
Graf	w3629
von	w3630
Vehlen	w3631
<g/>
/
hier	w3633
an=gekommen	w3634
<g/>
=
<g/>
/
um	w3637
seine	w3638
Reise	w3639
weiter	w3640
nach	w3641
de=nen	w3642
<g/>
=
Oesterreichischen	w3644
Nierlanden	w3645
fortzusetzen	w3646
<g/>
.
</p>
<head id="hl12">
Haag	w3648
14	w3649
<g/>
.
Februarii	w3651
<g/>
.
</head>
<p id="p52">
Wie	w3653
verlautet	w3654
<g/>
/
habe	w3656
die	w3657
Czarin	w3658
